event_id,user_id,username,session_id,timestamp,event_type,location_city,device,is_repeat_session,session_number,account_balance_usd,recent_pages_viewed,recent_pricing_views,gender,time_on_page_sec,scroll_depth_pct,bounce_flag,spam_flag
e000404,u0023,emma_w_23,s9457,2026-01-26T08:17:45,pricing_page_view,Toronto,desktop,1,4,279.75,4,3,female,114,99,0,0
e000405,u0023,emma_w_23,s9457,2026-01-20T18:31:31,signup,Toronto,desktop,1,4,279.75,4,3,female,0,,0,0
e000406,u0024,alex_chen_24,s1897,2026-01-16T08:33:43,search,London,desktop,0,1,0.0,14,3,undisclosed,0,,0,0
e000407,u0024,alex_chen_24,s1897,2026-01-27T04:22:07,search,London,mobile,0,1,0.0,14,3,undisclosed,0,,0,0
e000408,u0024,alex_chen_24,s1897,2026-01-15T01:40:25,doc_download,London,mobile,0,1,0.0,14,3,undisclosed,0,,0,0
e000409,u0024,alex_chen_24,s1897,2026-01-01T10:02:40,page_view,London,mobile,0,1,0.0,14,3,undisclosed,33,47,0,0
e000410,u0024,alex_chen_24,s8145,2026-01-23T12:46:11,page_view,London,mobile,1,2,0.0,14,3,undisclosed,5,74,0,0
e000411,u0024,alex_chen_24,s8145,2026-01-07T00:23:38,page_view,London,desktop,1,2,0.0,14,3,undisclosed,28,93,0,0
e000412,u0024,alex_chen_24,s8145,2026-01-28T09:05:52,page_view,London,mobile,1,2,0.0,14,3,undisclosed,65,70,0,0
e000413,u0024,alex_chen_24,s8145,2026-01-27T10:04:51,search,London,mobile,1,2,0.0,14,3,undisclosed,0,,0,0
e000414,u0024,alex_chen_24,s8145,2026-01-06T17:41:20,doc_download,London,desktop,1,2,0.0,14,3,undisclosed,0,,0,0
e000415,u0024,alex_chen_24,s8145,2026-01-18T22:18:04,page_view,London,mobile,1,2,0.0,14,3,undisclosed,18,72,0,0
e000416,u0024,alex_chen_24,s8145,2026-01-28T19:37:58,doc_download,London,desktop,1,2,0.0,14,3,undisclosed,0,,0,0
e000417,u0024,alex_chen_24,s8145,2026-01-30T23:44:50,search,London,desktop,1,2,0.0,14,3,undisclosed,0,,0,0
e000418,u0024,alex_chen_24,s5158,2026-01-17T11:54:41,pricing_page_view,London,mobile,1,3,0.0,14,3,undisclosed,12,44,0,0
e000419,u0024,alex_chen_24,s5158,2026-01-18T14:35:04,pricing_page_view,London,mobile,1,3,0.0,14,3,undisclosed,11,47,0,0
e000420,u0024,alex_chen_24,s9167,2026-01-03T13:35:38,page_view,London,desktop,1,4,0.0,14,3,undisclosed,82,81,0,0
e000421,u0024,alex_chen_24,s9167,2026-01-27T17:44:59,search,London,mobile,1,4,0.0,14,3,undisclosed,0,,0,0
e000422,u0024,alex_chen_24,s9167,2026-01-09T18:03:55,page_view,London,mobile,1,4,0.0,14,3,undisclosed,118,58,0,0
e000423,u0024,alex_chen_24,s9167,2026-01-04T07:11:23,doc_download,London,mobile,1,4,0.0,14,3,undisclosed,0,,0,0
e000424,u0024,alex_chen_24,s9167,2026-01-02T00:35:36,doc_download,London,desktop,1,4,0.0,14,3,undisclosed,0,,0,0
e000425,u0024,alex_chen_24,s9167,2026-01-04T11:12:27,search,London,desktop,1,4,0.0,14,3,undisclosed,0,,0,0
e000426,u0024,alex_chen_24,s9167,2026-01-18T00:06:27,page_view,London,mobile,1,4,0.0,14,3,undisclosed,104,95,0,0
e000427,u0024,alex_chen_24,s3879,2026-01-18T14:22:47,search,London,desktop,1,5,0.0,14,3,undisclosed,0,,0,0
e000428,u0024,alex_chen_24,s3879,2026-01-21T20:34:54,page_view,London,mobile,1,5,0.0,14,3,undisclosed,59,22,0,0
e000429,u0024,alex_chen_24,s3879,2026-01-29T14:54:00,page_view,London,mobile,1,5,0.0,14,3,undisclosed,20,8,0,0
e000430,u0024,alex_chen_24,s3879,2026-01-20T08:09:35,page_view,London,desktop,1,5,0.0,14,3,undisclosed,37,20,0,0
e000431,u0024,alex_chen_24,s3879,2026-01-28T06:23:19,search,London,desktop,1,5,0.0,14,3,undisclosed,0,,0,0
e000432,u0024,alex_chen_24,s3879,2026-01-21T20:54:37,page_view,London,mobile,1,5,0.0,14,3,undisclosed,117,24,0,0
e000433,u0024,alex_chen_24,s3879,2026-01-11T18:45:09,page_view,London,mobile,1,5,0.0,14,3,undisclosed,112,53,0,0
e000434,u0024,alex_chen_24,s3879,2026-01-17T20:56:29,pricing_page_view,London,desktop,1,5,0.0,14,3,undisclosed,21,47,0,0
e000435,u0025,jordan_m_25,s8875,2026-01-20T08:45:20,calendar_booking,London,mobile,0,1,314.98,8,1,female,0,,0,0
e000436,u0025,jordan_m_25,s8875,2026-01-27T14:16:43,search,London,desktop,0,1,314.98,8,1,female,0,,0,0
e000437,u0025,jordan_m_25,s5824,2026-01-01T05:24:09,chat_message,London,mobile,1,2,314.98,8,1,female,0,,0,0
e000438,u0025,jordan_m_25,s5824,2026-01-21T22:48:08,chat_message,London,mobile,1,2,314.98,8,1,female,0,,0,0
e000439,u0025,jordan_m_25,s5824,2026-01-19T08:01:13,demo_request_click,London,desktop,1,2,314.98,8,1,female,0,,0,0
e000440,u0025,jordan_m_25,s5824,2026-01-14T18:10:00,calendar_booking,London,mobile,1,2,314.98,8,1,female,0,,0,0
e000441,u0025,jordan_m_25,s5824,2026-01-06T00:25:59,doc_download,London,desktop,1,2,314.98,8,1,female,0,,0,0
e000442,u0025,jordan_m_25,s5824,2025-12-31T02:47:54,page_view,London,desktop,1,2,314.98,8,1,female,37,53,0,0
e000443,u0025,jordan_m_25,s5824,2026-01-24T06:49:23,page_view,London,mobile,1,2,314.98,8,1,female,13,45,0,0
e000444,u0025,jordan_m_25,s5824,2026-01-26T16:11:01,calendar_booking,London,desktop,1,2,314.98,8,1,female,0,,0,0
e000445,u0025,jordan_m_25,s9626,2026-01-08T00:47:17,chat_message,London,desktop,1,3,314.98,8,1,female,0,,0,0
e000446,u0025,jordan_m_25,s9626,2026-01-09T04:52:40,page_view,London,desktop,1,3,314.98,8,1,female,21,40,0,0
e000447,u0025,jordan_m_25,s9626,2026-01-22T22:53:43,page_view,London,desktop,1,3,314.98,8,1,female,97,49,0,0
e000448,u0025,jordan_m_25,s2113,2025-12-31T06:42:35,search,London,mobile,1,4,314.98,8,1,female,0,,0,0
e000449,u0025,jordan_m_25,s2113,2026-01-06T14:06:34,page_view,London,mobile,1,4,314.98,8,1,female,119,90,0,0
e000450,u0025,jordan_m_25,s2113,2026-01-02T17:38:37,page_view,London,desktop,1,4,314.98,8,1,female,16,72,0,0
e000451,u0025,jordan_m_25,s2113,2026-01-10T17:48:11,page_view,London,mobile,1,4,314.98,8,1,female,68,23,0,0
e000452,u0025,jordan_m_25,s2113,2026-01-23T08:05:01,signup,London,desktop,1,4,314.98,8,1,female,0,,0,0
e000453,u0025,jordan_m_25,s2113,2026-01-16T20:13:33,page_view,London,mobile,1,4,314.98,8,1,female,14,14,0,0
e000454,u0025,jordan_m_25,s2113,2026-01-05T08:52:17,search,London,desktop,1,4,314.98,8,1,female,0,,0,0
e000455,u0025,jordan_m_25,s2113,2026-01-20T06:59:12,search,London,mobile,1,4,314.98,8,1,female,0,,0,0
e000456,u0026,chris_j_26,s3493,2026-01-11T02:39:30,search,Bangalore,mobile,0,1,393.85,11,4,undisclosed,0,,1,0
e000457,u0026,chris_j_26,s9885,2026-01-04T07:33:56,page_view,Bangalore,mobile,1,2,393.85,11,4,undisclosed,39,17,0,0
e000458,u0026,chris_j_26,s9885,2026-01-11T07:25:10,pricing_page_view,Bangalore,mobile,1,2,393.85,11,4,undisclosed,53,41,0,0
e000459,u0026,chris_j_26,s9885,2026-01-29T23:32:24,search,Bangalore,mobile,1,2,393.85,11,4,undisclosed,0,,0,0
e000460,u0026,chris_j_26,s9885,2026-01-09T21:43:39,signup,Bangalore,desktop,1,2,393.85,11,4,undisclosed,0,,0,0
e000461,u0026,chris_j_26,s9885,2026-01-15T16:22:29,search,Bangalore,desktop,1,2,393.85,11,4,undisclosed,0,,0,0
e000462,u0026,chris_j_26,s1322,2026-01-27T03:14:21,page_view,Bangalore,mobile,1,3,393.85,11,4,undisclosed,106,9,0,0
e000463,u0026,chris_j_26,s1322,2026-01-29T18:36:40,chat_message,Bangalore,desktop,1,3,393.85,11,4,undisclosed,0,,0,0
e000464,u0026,chris_j_26,s1322,2026-01-27T05:02:38,page_view,Bangalore,desktop,1,3,393.85,11,4,undisclosed,107,30,0,0
e000465,u0026,chris_j_26,s1322,2026-01-18T00:34:46,doc_download,Bangalore,desktop,1,3,393.85,11,4,undisclosed,0,,0,0
e000466,u0026,chris_j_26,s1322,2026-01-23T05:44:40,page_view,Bangalore,desktop,1,3,393.85,11,4,undisclosed,51,67,0,0
e000467,u0026,chris_j_26,s1322,2026-01-09T01:26:35,chat_message,Bangalore,desktop,1,3,393.85,11,4,undisclosed,0,,0,0
e000468,u0026,chris_j_26,s1322,2026-01-12T06:03:00,page_view,Bangalore,mobile,1,3,393.85,11,4,undisclosed,94,23,0,0
e000469,u0026,chris_j_26,s1322,2026-01-05T14:06:56,page_view,Bangalore,mobile,1,3,393.85,11,4,undisclosed,86,70,0,0
e000470,u0026,chris_j_26,s9530,2026-01-22T20:01:07,chat_message,Bangalore,mobile,1,4,393.85,11,4,undisclosed,0,,0,0
e000471,u0026,chris_j_26,s9530,2026-01-06T18:47:11,page_view,Bangalore,desktop,1,4,393.85,11,4,undisclosed,108,50,0,0
e000472,u0026,chris_j_26,s9530,2025-12-31T13:46:07,page_view,Bangalore,desktop,1,4,393.85,11,4,undisclosed,117,52,0,0
e000473,u0026,chris_j_26,s9530,2026-01-21T03:42:08,page_view,Bangalore,desktop,1,4,393.85,11,4,undisclosed,73,78,0,0
e000474,u0026,chris_j_26,s9530,2026-01-20T04:07:27,page_view,Bangalore,desktop,1,4,393.85,11,4,undisclosed,109,68,0,0
e000475,u0026,chris_j_26,s9530,2026-01-01T05:46:26,page_view,Bangalore,desktop,1,4,393.85,11,4,undisclosed,15,10,0,0
e000476,u0026,chris_j_26,s1021,2026-01-11T01:45:06,demo_request_click,Bangalore,desktop,1,5,393.85,11,4,undisclosed,0,,0,0
e000477,u0026,chris_j_26,s1021,2026-01-01T21:51:32,page_view,Bangalore,mobile,1,5,393.85,11,4,undisclosed,88,24,0,0
e000478,u0026,chris_j_26,s1021,2026-01-12T04:54:32,page_view,Bangalore,desktop,1,5,393.85,11,4,undisclosed,50,77,0,0
e000479,u0026,chris_j_26,s1021,2026-01-23T09:32:40,search,Bangalore,desktop,1,5,393.85,11,4,undisclosed,0,,0,0
e000480,u0026,chris_j_26,s1021,2026-01-21T18:32:13,chat_message,Bangalore,mobile,1,5,393.85,11,4,undisclosed,0,,0,0
e000481,u0026,chris_j_26,s1021,2026-01-05T08:29:42,page_view,Bangalore,mobile,1,5,393.85,11,4,undisclosed,95,99,0,0
e000482,u0027,sarah_k_27,s4531,2026-01-11T10:54:37,doc_download,London,desktop,0,1,0.0,15,0,female,0,,0,0
e000483,u0027,sarah_k_27,s4531,2026-01-31T00:45:44,search,London,mobile,0,1,0.0,15,0,female,0,,0,0
e000484,u0027,sarah_k_27,s4531,2026-01-11T18:23:42,search,London,desktop,0,1,0.0,15,0,female,0,,0,0
e000485,u0027,sarah_k_27,s4531,2025-12-31T02:28:58,search,London,desktop,0,1,0.0,15,0,female,0,,0,0
e000486,u0027,sarah_k_27,s4531,2026-01-02T19:24:06,chat_message,London,desktop,0,1,0.0,15,0,female,0,,0,0
e000487,u0027,sarah_k_27,s4531,2026-01-01T18:28:37,page_view,London,desktop,0,1,0.0,15,0,female,9,98,0,0
e000488,u0027,sarah_k_27,s4531,2026-01-15T04:12:26,search,London,desktop,0,1,0.0,15,0,female,0,,0,0
e000489,u0027,sarah_k_27,s4531,2026-01-22T18:29:31,page_view,London,mobile,0,1,0.0,15,0,female,112,11,0,0
e000490,u0027,sarah_k_27,s5914,2026-01-13T08:14:35,search,London,desktop,1,2,0.0,15,0,female,0,,0,0
e000491,u0027,sarah_k_27,s5914,2026-01-29T19:36:42,page_view,London,mobile,1,2,0.0,15,0,female,84,16,0,0
e000492,u0027,sarah_k_27,s3507,2026-01-02T20:20:19,page_view,London,desktop,1,3,0.0,15,0,female,120,37,0,0
e000493,u0027,sarah_k_27,s3507,2026-01-04T23:13:47,doc_download,London,mobile,1,3,0.0,15,0,female,0,,0,0
e000494,u0027,sarah_k_27,s3507,2026-01-27T06:56:55,chat_message,London,mobile,1,3,0.0,15,0,female,0,,0,0
e000495,u0027,sarah_k_27,s3507,2026-01-01T08:24:05,page_view,London,mobile,1,3,0.0,15,0,female,50,96,0,0
e000496,u0027,sarah_k_27,s7517,2026-01-12T17:58:43,doc_download,London,desktop,1,4,0.0,15,0,female,0,,0,0
e000497,u0027,sarah_k_27,s7517,2026-01-24T03:55:48,search,London,mobile,1,4,0.0,15,0,female,0,,0,0
e000498,u0027,sarah_k_27,s7517,2026-01-23T00:57:32,page_view,London,desktop,1,4,0.0,15,0,female,47,86,0,0
e000499,u0027,sarah_k_27,s7517,2026-01-17T10:17:35,page_view,London,mobile,1,4,0.0,15,0,female,85,41,0,0
e000500,u0027,sarah_k_27,s7517,2026-01-06T06:02:55,page_view,London,desktop,1,4,0.0,15,0,female,65,6,0,0
e000501,u0027,sarah_k_27,s7517,2026-01-21T11:03:57,search,London,mobile,1,4,0.0,15,0,female,0,,0,0
e000502,u0027,sarah_k_27,s4200,2026-01-06T10:57:20,pricing_page_view,London,mobile,1,5,0.0,15,0,female,119,15,1,0
e000503,u0028,maya_g_28,s3623,2026-01-22T12:16:53,page_view,Toronto,desktop,0,1,937.37,6,0,non_binary,54,63,0,0
e000504,u0028,maya_g_28,s3623,2026-01-30T21:21:16,page_view,Toronto,desktop,0,1,937.37,6,0,non_binary,30,24,0,0
e000505,u0028,maya_g_28,s3623,2026-01-06T20:14:25,page_view,Toronto,desktop,0,1,937.37,6,0,non_binary,115,71,0,0
e000506,u0028,maya_g_28,s3623,2026-01-10T08:59:27,chat_message,Toronto,desktop,0,1,937.37,6,0,non_binary,0,,0,0
e000507,u0028,maya_g_28,s3623,2026-01-30T06:07:35,page_view,Toronto,mobile,0,1,937.37,6,0,non_binary,67,70,0,0
e000508,u0028,maya_g_28,s3623,2026-01-03T08:43:18,page_view,Toronto,desktop,0,1,937.37,6,0,non_binary,24,29,0,0
e000509,u0028,maya_g_28,s3623,2026-01-19T09:16:42,search,Toronto,desktop,0,1,937.37,6,0,non_binary,0,,0,0
e000510,u0028,maya_g_28,s3623,2026-01-04T03:25:09,page_view,Toronto,desktop,0,1,937.37,6,0,non_binary,63,62,0,0
e000511,u0028,maya_g_28,s1498,2026-01-25T00:24:59,page_view,Toronto,mobile,1,2,937.37,6,0,non_binary,14,73,0,0
e000512,u0028,maya_g_28,s1498,2026-01-23T20:32:46,page_view,Toronto,mobile,1,2,937.37,6,0,non_binary,62,63,0,0
e000513,u0028,maya_g_28,s1498,2026-01-24T21:55:33,page_view,Toronto,desktop,1,2,937.37,6,0,non_binary,53,86,0,0
e000514,u0028,maya_g_28,s1498,2026-01-12T18:34:25,search,Toronto,desktop,1,2,937.37,6,0,non_binary,0,,0,0
e000515,u0028,maya_g_28,s1498,2026-01-27T14:56:25,page_view,Toronto,mobile,1,2,937.37,6,0,non_binary,73,73,0,0
e000516,u0028,maya_g_28,s1498,2025-12-31T21:09:10,search,Toronto,desktop,1,2,937.37,6,0,non_binary,0,,0,0
e000517,u0029,guest_29,s4471,2026-01-03T06:19:43,page_view,London,mobile,0,1,492.78,1,1,female,5,89,0,0
e000518,u0029,guest_29,s4471,2026-01-25T02:32:10,page_view,London,mobile,0,1,492.78,1,1,female,79,27,0,0
e000519,u0029,guest_29,s4471,2026-01-01T10:34:20,search,London,mobile,0,1,492.78,1,1,female,0,,0,0
e000520,u0029,guest_29,s4471,2026-01-21T21:31:25,page_view,London,mobile,0,1,492.78,1,1,female,94,17,0,0
e000521,u0029,guest_29,s4471,2026-01-02T06:18:32,page_view,London,mobile,0,1,492.78,1,1,female,22,34,0,0
e000522,u0029,guest_29,s4471,2026-01-09T23:11:05,page_view,London,desktop,0,1,492.78,1,1,female,72,92,0,0
e000523,u0029,guest_29,s4471,2026-01-26T22:34:28,page_view,London,desktop,0,1,492.78,1,1,female,98,75,0,0
e000524,u0029,guest_29,s9443,2026-01-10T20:42:56,search,London,mobile,1,2,492.78,1,1,female,0,,0,0
e000525,u0029,guest_29,s9443,2026-01-02T17:10:26,page_view,London,desktop,1,2,492.78,1,1,female,71,91,0,0
e000526,u0029,guest_29,s9443,2026-01-01T15:43:56,page_view,London,desktop,1,2,492.78,1,1,female,46,72,0,0
e000527,u0029,guest_29,s9443,2026-01-18T11:28:38,page_view,London,mobile,1,2,492.78,1,1,female,49,21,0,0
e000528,u0029,guest_29,s9443,2026-01-16T09:45:05,page_view,London,desktop,1,2,492.78,1,1,female,85,53,0,0
e000529,u0029,guest_29,s9443,2026-01-13T23:42:53,search,London,desktop,1,2,492.78,1,1,female,0,,0,0
e000530,u0029,guest_29,s9443,2026-01-01T19:52:24,search,London,desktop,1,2,492.78,1,1,female,0,,0,0
e000531,u0030,priya_p_30,s4704,2026-01-06T06:00:22,page_view,New York,desktop,0,1,0.0,8,3,non_binary,13,83,0,0
e000532,u0030,priya_p_30,s4704,2026-01-21T21:08:20,doc_download,New York,mobile,0,1,0.0,8,3,non_binary,0,,0,0
e000533,u0030,priya_p_30,s4704,2026-01-29T20:26:09,page_view,New York,desktop,0,1,0.0,8,3,non_binary,64,58,0,0
e000534,u0030,priya_p_30,s4704,2026-01-11T16:31:58,search,New York,desktop,0,1,0.0,8,3,non_binary,0,,0,0
e000535,u0030,priya_p_30,s4704,2026-01-15T15:12:46,page_view,New York,mobile,0,1,0.0,8,3,non_binary,15,94,0,0
e000536,u0030,priya_p_30,s4704,2026-01-25T23:59:44,page_view,New York,desktop,0,1,0.0,8,3,non_binary,23,32,0,0
e000537,u0030,priya_p_30,s4704,2026-01-08T21:17:12,doc_download,New York,desktop,0,1,0.0,8,3,non_binary,0,,0,0
e000538,u0030,priya_p_30,s4704,2026-01-28T11:12:51,page_view,New York,mobile,0,1,0.0,8,3,non_binary,29,47,0,0
e000539,u0031,guest_31,s8375,2026-01-09T11:56:03,page_view,London,mobile,0,1,395.71,3,2,female,38,94,0,0
e000540,u0031,guest_31,s8375,2026-01-02T01:22:32,page_view,London,desktop,0,1,395.71,3,2,female,103,7,0,0
e000541,u0031,guest_31,s8375,2026-01-20T02:01:43,doc_download,London,desktop,0,1,395.71,3,2,female,0,,0,0
e000542,u0031,guest_31,s8375,2026-01-16T12:43:49,page_view,London,desktop,0,1,395.71,3,2,female,30,52,0,0
e000543,u0031,guest_31,s8375,2026-01-13T18:41:05,search,London,desktop,0,1,395.71,3,2,female,0,,0,0
e000544,u0031,guest_31,s8375,2026-01-03T04:17:14,page_view,London,mobile,0,1,395.71,3,2,female,104,70,0,0
e000545,u0031,guest_31,s8375,2026-01-10T20:07:08,doc_download,London,desktop,0,1,395.71,3,2,female,0,,0,0
e000546,u0031,guest_31,s8375,2026-01-04T13:07:10,chat_message,London,mobile,0,1,395.71,3,2,female,0,,0,0
e000547,u0031,guest_31,s2662,2026-01-16T00:03:43,page_view,London,desktop,1,2,395.71,3,2,female,9,23,0,0
e000548,u0031,guest_31,s2662,2026-01-28T04:04:26,search,London,mobile,1,2,395.71,3,2,female,0,,0,0
e000549,u0031,guest_31,s2662,2026-01-26T12:14:31,page_view,London,desktop,1,2,395.71,3,2,female,87,50,0,0
e000550,u0031,guest_31,s2662,2026-01-04T17:26:10,search,London,mobile,1,2,395.71,3,2,female,0,,0,0
e000551,u0031,guest_31,s2662,2026-01-20T19:27:49,page_view,London,mobile,1,2,395.71,3,2,female,71,79,0,0
e000552,u0031,guest_31,s2662,2026-01-14T01:15:31,search,London,desktop,1,2,395.71,3,2,female,0,,0,0
e000553,u0031,guest_31,s2662,2026-01-12T23:02:29,chat_message,London,mobile,1,2,395.71,3,2,female,0,,0,0
e000554,u0031,guest_31,s8499,2026-01-10T07:45:48,search,London,desktop,1,3,395.71,3,2,female,0,,0,0
e000555,u0031,guest_31,s8499,2026-01-06T18:35:09,page_view,London,desktop,1,3,395.71,3,2,female,38,29,0,0
e000556,u0031,guest_31,s8499,2026-01-22T02:56:10,demo_request_click,London,desktop,1,3,395.71,3,2,female,0,,0,0
e000557,u0031,guest_31,s8499,2026-01-18T14:00:13,signup,London,mobile,1,3,395.71,3,2,female,0,,0,0
e000558,u0031,guest_31,s8499,2026-01-06T05:56:28,page_view,London,desktop,1,3,395.71,3,2,female,31,94,0,0
e000559,u0031,guest_31,s8499,2026-01-22T05:43:11,page_view,London,mobile,1,3,395.71,3,2,female,45,37,0,0
e000560,u0031,guest_31,s8499,2026-01-12T23:14:02,search,London,desktop,1,3,395.71,3,2,female,0,,0,0
e000561,u0031,guest_31,s8499,2025-12-31T09:00:39,chat_message,London,mobile,1,3,395.71,3,2,female,0,,0,0
e000562,u0032,jordan_m_32,s5115,2026-01-03T01:28:31,pricing_page_view,Toronto,desktop,0,1,132.53,8,4,female,16,68,0,0
e000563,u0032,jordan_m_32,s5115,2026-01-03T14:41:13,search,Toronto,desktop,0,1,132.53,8,4,female,0,,0,0
e000564,u0032,jordan_m_32,s5115,2026-01-10T01:22:23,chat_message,Toronto,mobile,0,1,132.53,8,4,female,0,,0,0
e000565,u0032,jordan_m_32,s5115,2026-01-29T18:47:39,page_view,Toronto,mobile,0,1,132.53,8,4,female,23,99,0,0
e000566,u0033,liam_h_33,s6417,2026-01-23T05:59:01,page_view,Bangalore,desktop,0,1,338.99,12,4,undisclosed,6,43,1,0
e000567,u0033,liam_h_33,s4036,2026-01-05T00:38:55,page_view,Bangalore,desktop,1,2,338.99,12,4,undisclosed,120,80,0,0
e000568,u0033,liam_h_33,s4036,2026-01-10T00:46:09,search,Bangalore,desktop,1,2,338.99,12,4,undisclosed,0,,0,0
e000569,u0033,liam_h_33,s4036,2026-01-07T23:16:46,chat_message,Bangalore,mobile,1,2,338.99,12,4,undisclosed,0,,0,0
e000570,u0033,liam_h_33,s8531,2026-01-06T18:59:10,page_view,Bangalore,mobile,1,3,338.99,12,4,undisclosed,116,30,0,0
e000571,u0033,liam_h_33,s8531,2026-01-27T02:12:20,page_view,Bangalore,desktop,1,3,338.99,12,4,undisclosed,54,21,0,0
e000572,u0033,liam_h_33,s8531,2026-01-18T06:35:52,page_view,Bangalore,mobile,1,3,338.99,12,4,undisclosed,93,99,0,0
e000573,u0033,liam_h_33,s8531,2026-01-08T03:03:56,page_view,Bangalore,desktop,1,3,338.99,12,4,undisclosed,113,65,0,0
e000574,u0033,liam_h_33,s8531,2026-01-15T10:54:08,page_view,Bangalore,mobile,1,3,338.99,12,4,undisclosed,77,23,0,0
e000575,u0033,liam_h_33,s8531,2026-01-01T03:01:25,page_view,Bangalore,desktop,1,3,338.99,12,4,undisclosed,96,54,0,0
e000576,u0034,liam_h_34,s7889,2026-01-27T16:44:22,doc_download,New York,mobile,0,1,0.0,4,4,non_binary,0,,0,0
e000577,u0034,liam_h_34,s7889,2026-01-08T04:14:47,signup,New York,mobile,0,1,0.0,4,4,non_binary,0,,0,0
e000578,u0034,liam_h_34,s1036,2026-01-12T20:12:45,search,New York,mobile,1,2,0.0,4,4,non_binary,0,,0,0
e000579,u0034,liam_h_34,s1036,2025-12-31T19:59:14,page_view,New York,desktop,1,2,0.0,4,4,non_binary,35,75,0,0
e000580,u0034,liam_h_34,s1036,2026-01-18T15:01:17,pricing_page_view,New York,desktop,1,2,0.0,4,4,non_binary,94,21,0,0
e000581,u0034,liam_h_34,s1036,2026-01-12T00:14:57,page_view,New York,desktop,1,2,0.0,4,4,non_binary,67,87,0,0
e000582,u0034,liam_h_34,s1036,2026-01-16T04:10:56,chat_message,New York,mobile,1,2,0.0,4,4,non_binary,0,,0,0
e000583,u0034,liam_h_34,s1036,2026-01-25T18:59:22,search,New York,mobile,1,2,0.0,4,4,non_binary,0,,0,0
e000584,u0034,liam_h_34,s1036,2026-01-27T07:59:34,page_view,New York,desktop,1,2,0.0,4,4,non_binary,120,38,0,0
e000585,u0034,liam_h_34,s7035,2026-01-26T14:44:42,page_view,New York,desktop,1,3,0.0,4,4,non_binary,65,75,1,0
e000586,u0035,noah_b_35,s4687,2026-01-20T20:55:25,page_view,Bangalore,desktop,0,1,376.79,3,2,non_binary,33,30,0,0
e000587,u0035,noah_b_35,s4687,2026-01-10T09:40:43,chat_message,Bangalore,mobile,0,1,376.79,3,2,non_binary,0,,0,0
e000588,u0035,noah_b_35,s4687,2026-01-23T05:52:10,doc_download,Bangalore,desktop,0,1,376.79,3,2,non_binary,0,,0,0
e000589,u0035,noah_b_35,s7771,2026-01-03T18:57:10,page_view,Bangalore,desktop,1,2,376.79,3,2,non_binary,23,69,0,0
e000590,u0035,noah_b_35,s7771,2026-01-21T02:04:33,page_view,Bangalore,mobile,1,2,376.79,3,2,non_binary,77,100,0,0
e000591,u0035,noah_b_35,s7771,2026-01-23T02:44:20,page_view,Bangalore,desktop,1,2,376.79,3,2,non_binary,5,16,0,0
e000592,u0035,noah_b_35,s7771,2026-01-01T03:22:25,page_view,Bangalore,desktop,1,2,376.79,3,2,non_binary,82,51,0,0
e000593,u0035,noah_b_35,s7771,2026-01-01T11:23:16,page_view,Bangalore,desktop,1,2,376.79,3,2,non_binary,39,16,0,0
e000594,u0036,alex_chen_36,s1016,2026-01-29T23:42:08,page_view,Bangalore,desktop,0,1,550.79,13,3,female,80,76,0,0
e000595,u0036,alex_chen_36,s1016,2026-01-09T06:50:56,search,Bangalore,desktop,0,1,550.79,13,3,female,0,,0,0
e000596,u0036,alex_chen_36,s1016,2026-01-09T08:07:38,search,Bangalore,mobile,0,1,550.79,13,3,female,0,,0,0
e000597,u0036,alex_chen_36,s1099,2026-01-22T22:15:33,calendar_booking,Bangalore,desktop,1,2,550.79,13,3,female,0,,0,0
e000598,u0036,alex_chen_36,s1099,2026-01-02T09:07:06,page_view,Bangalore,mobile,1,2,550.79,13,3,female,67,83,0,0
e000599,u0036,alex_chen_36,s1099,2026-01-20T12:01:09,page_view,Bangalore,desktop,1,2,550.79,13,3,female,5,22,0,0
e000600,u0036,alex_chen_36,s1099,2026-01-17T03:27:11,doc_download,Bangalore,desktop,1,2,550.79,13,3,female,0,,0,0
e000601,u0036,alex_chen_36,s1099,2026-01-18T21:15:52,pricing_page_view,Bangalore,mobile,1,2,550.79,13,3,female,118,80,0,0
e000602,u0036,alex_chen_36,s1099,2026-01-23T19:47:42,search,Bangalore,desktop,1,2,550.79,13,3,female,0,,0,0
e000603,u0037,daniel_r_37,s2086,2026-01-22T11:28:04,page_view,Toronto,desktop,0,1,0.0,15,5,female,77,84,0,0
e000604,u0037,daniel_r_37,s2086,2026-01-27T19:37:50,search,Toronto,mobile,0,1,0.0,15,5,female,0,,0,0
e000605,u0037,daniel_r_37,s2086,2026-01-11T13:33:22,page_view,Toronto,mobile,0,1,0.0,15,5,female,45,16,0,0
e000606,u0037,daniel_r_37,s2086,2026-01-01T01:33:33,page_view,Toronto,mobile,0,1,0.0,15,5,female,8,91,0,0
e000607,u0037,daniel_r_37,s2086,2026-01-25T09:20:09,page_view,Toronto,mobile,0,1,0.0,15,5,female,99,99,0,0
e000608,u0037,daniel_r_37,s9506,2026-01-13T20:22:12,search,Toronto,mobile,1,2,0.0,15,5,female,0,,0,0
e000609,u0037,daniel_r_37,s9506,2026-01-14T15:51:34,search,Toronto,mobile,1,2,0.0,15,5,female,0,,0,0
e000610,u0037,daniel_r_37,s9506,2026-01-28T12:56:31,search,Toronto,desktop,1,2,0.0,15,5,female,0,,0,0
